ObjectID,GlobalID,Year,Event Name,Classification Status,Rating Status,Event Type,Initial Data Sources,Location Description,Province,Surveys Completed,Damage,Investigation initiated by NTP,Ground survey completed independently by NTP,Event Description,Web Map Link,Event Sub-Type,Damage Summary,Track Length (km),Maximum Path Width (m),Maximum Wind Speed (km/h),Time (Local),Parent Storm Type,EF-scale DI/DOD,Injuries,Concurrent Event,Unique ID,Mean Motion (from),Day,Month,Time (UTC),Local Time Zone,Fatalities,Damage Cost ($K),Event Summary Map Provided?,x,y
1171,0b48a1c1-24ef-460d-8706-4053c9184435,2021,Cowansville,final_classification_completed,final_rating_completed,tornado_over_land,facebook_eg_instant_weather,Start of damage track,Quebec,"satellite,ground,drone",ef0,,yes,"Tree and structural damage was reported southwest of Cowansville following a storm passing through the area. No injuries were reported. An NTP ground and drone survey was completed on October 19, 2021. Damage assessed as EF0 tornado, with an estimated max. wind speed of 125 km/h, track length of 1.85 km and max. path width of 200 m. Tornado motion was from the SW (approx. 225 degrees). Satellite imagery review revealed weak isolated tree damage in the tornado path.",https://ntpopendata-westernu.opendata.arcgis.com/apps/cowansville-qc-oct-16-2021-event-summary-map/explore,,,1.85,200,125,1523,QLCS,FR12/DOD-2 (EXP),unknown,N/A,,225,16,10,1923,EDT,0,unknown,Yes,-72.8076,45.1761
1172,84675a45-9192-49ec-8130-a44913575567,2021,L. Huron (Goderich),final_classification_completed,final_rating_completed,tornado_over_water,twitter_eg_ntp_hashtag,Estimated tornado location,Ontario,,default_ef0,,,Witness in Goderich captured a photo of a tornado over Lake Huron. No damage reported.,,,,,,,1045,,,unknown,N/A,,,17,10,1445,EDT,0,unknown,No,-81.8,43.75
1173,9996f915-e31e-4e64-85a2-c05e16dcdb40,2021,Holland Centre,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Ontario,,negligible_none,,,Witnesses captured photos of a vortex-funnel cloud aloft near Holland Centre. The VFCA was associated with stratocumulus cloud (an uncommon occurrence) and reportedly persisted for more than an hour. No evidence of vortex contact with the surface and no damage reported. ,,vortex_funnel_cloud_aloft,,,,,800,,,0,N/A,,,6,10,1200,EDT,0,unknown,No,-80.83,44.37
1174,8267fe2b-9bf4-4c89-862e-a6df0e2ecdc7,2021,Niagara Falls,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Ontario,satellite,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base in the Niagara Falls area. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1430,,,unknown,N/A,,,14,7,1830,EDT,0,unknown,No,-79.15,43.1
1175,df5314d9-8376-454a-86f0-6f558c060f1e,2021,Labelle,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Quebec,satellite,negligible_none,yes,,"Witnesses captured photos of a vortex attached to cloud base near Labelle. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1630,,,unknown,N/A,,,15,7,2030,EDT,0,unknown,No,-74.82,46.3
1176,d3c2a4e6-25ab-4c0d-8df0-d21776367b5c,2021,Sainte-Sophie-de-Levrard,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Quebec,satellite,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base near Sainte-Sophie-de-Levrard. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1450,,,unknown,N/A,,,22,7,1850,EDT,0,unknown,No,-72.08,46.42
1177,575b444d-2da2-43e1-8cb0-866c4c71dc5a,2021,L. Erie (Point Pelee),final_classification_completed,final_rating_completed,,twitter_eg_ntp_hashtag,Estimated witness location,Ontario,,,yes,,Witness in Wheatley captured a photo of a possible vortex attached to a distant cloud base over Lake Erie. Assessed as non-event as evidence available does not meet any event criteria. ,,non_event,,,,,1805,,,0,N/A,,,13,8,2205,EDT,0,unknown,No,-82.4647,42.0616
1178,46d435f1-ec9c-4a85-82ca-c211a51c5fd6,2021,Crossley Hunter,final_classification_completed,final_rating_completed,unclassified_visual_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,satellite,negligible_none,yes,,"Witnesses captured video and photos of a vortex attached to cloud base near Crossley Hunter. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1745,,,unknown,N/A,,,18,8,2145,EDT,0,unknown,No,-81.06,42.86
1179,e5036c27-6fae-47ac-8b3f-97c3f4b1c1e0,2021,Simcoe,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Ontario,satellite,negligible_none,yes,,"Witnesses captured photos of a vortex attached to cloud base near Simcoe. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1515,,,unknown,N/A,,,21,8,1915,EDT,0,unknown,No,-80.35,42.86
1180,a7da572a-4790-4bd5-875f-89fc4c2fabb9,2021,Dover Centre,final_classification_completed,final_rating_completed,unclassified_visual_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,satellite,negligible_none,yes,,"Witnesses captured video and photos of a vortex attached to cloud base south of Wallaceburg near Dover Centre. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1430,,,unknown,N/A,,,27,8,1830,EDT,0,unknown,No,-82.32,42.51
1181,0e7eb920-91e9-4b87-891d-714d597dbbe3,2021,Inverness,final_classification_completed,final_rating_completed,unclassified_visual_vortex,twitter_eg_ntp_hashtag,Estimated event location,Nova Scotia,,negligible_none,yes,,"Witnesses in Inverness captured photos of a vortex attached to cloud base over Northumberland Strait. Nature of vortex contact with the surface is not clear as view was obscured. No damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1910,,,unknown,N/A,,,27,8,2210,ADT,0,unknown,No,-61.3,46.255
1182,4e496b7d-130c-43bd-8368-2e7c147aeac8,2021,Corunna,final_classification_completed,final_rating_completed,unclassified_visual_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,satellite,negligible_none,yes,,"Witnesses captured video and photos of a vortex attached to cloud base east of Corunna. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.
 ",,,,,,,1010,,,unknown,N/A,,,31,8,1410,EDT,0,unknown,No,-82.34,42.88
1183,0551038b-569b-4bc4-853e-c5ed7a5e4713,2021,Casault,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Quebec,satellite,negligible_none,yes,,"Witnesses captured video of a vortex attached to cloud base near Casault.  Nature of vortex contact with the surface is not clear as view was obscured. No damage was reported and satellite imagery revealed no visible damage. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1145,,,unknown,N/A,,,1,10,1545,EDT,0,unknown,No,-70.68,46.94
1184,2ca86176-c52b-4d81-814b-bab1f851fd18,2021,Howe Sound,final_classification_completed,final_rating_completed,unclassified_visual_vortex,twitter_eg_ntp_hashtag,Estimated event location,British Columbia,,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base over Howe Sound. Nature of vortex contact with the surface is not clear as view was obscured. No damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.
 ",,,,,,,800,,,unknown,N/A,,,6,10,1500,PDT,0,unknown,No,-123.39,49.43
1200,fa2f58d5-2d56-4554-8b49-7538fa4ec738,2021,Bending Lake,final_classification_completed,final_rating_completed,tornado_over_land,storm_track_of_interest_eg_base,Start of damage track,Ontario,satellite,ef2,yes,,"A storm track of interest was identified after a Tornado Debris Signature was observed southwest of Ignace based on CASDR radar products. Satellite imagery review revealed a tornado damage path in a forested area. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 8.41 km and max. path width of 440 m. Tornado motion was from the S (approx. 180 degrees).",,,,8.41,440,190,1756,QLCS,C-T/DOD-6 (LB),0,N/A,,180,10,10,2256,CDT,0,unknown,No,-92.1347,49.2687
1201,da392e89-7a36-4825-8ab6-69355efb403c,2021,Mountain Lake (Thunder Bay),final_classification_completed,final_rating_completed,tornado_over_land,storm_track_of_interest_eg_base,Start of tornado,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path that developed at Alder Lake, Minnesota (start point approx. 48.0396N, 90.3001W) and ended north of the Canadian border at Mountain Lake, Ontario. NTP analyzed the Canadian portion of the tornado track. Damage is assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 700 m and max. path width of 760 m. Tornado motion was from the S (approx. 180 degrees). The US NWS rated the US portion of the tornado at EF2.",,,,0.7,760,145,1921,Supercell,C-T/DOD-5 (LB),0,N/A,,180,10,10,2321,EDT,0,unknown,No,-90.2967,48.1017
1231,d939c3ef-ef62-413a-837d-1bca98d01949,2021,North Woodslee,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Ontario,satellite,negligible_none,yes,,"Witnesses captured video and photos of a vortex attached to cloud base in the North Woodslee area, however nature of vortex contact with the surface is unclear as view was obscured. No damage reported and satellite imagery review revealed no visible damage. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1600,,,0,N/A,,,8,7,2000,EDT,0,unknown,No,-82.7,42.23
1239,5b6ca2f2-a8a1-4462-8f28-5f197a3c8f5b,2021,Calmar,final_classification_completed,,,eccc_eg_forwarded_report,Estimated witness location,Alberta,satellite,,,,Witness captured photos of a suspected surface-based disturbance near Calmar. Review of available imagery and witness report concluded insufficient evidence present to confirm a vortex. No damage reported and satellite imagery review revealed no visible damage.,,non_event,,,,,2215,,,unknown,N/A,,,27,5,415,MDT,0,unknown,No,-113.83,53.28
1240,022e963f-f17d-4bed-8168-9a0437b4626f,2021,Stony Mountain,final_classification_completed,,,facebook_eg_instant_weather,Estimated witness location,Manitoba,satellite,,yes,,Witness captured video of a suspected surface-based disturbance near Stony Mountain. Review of available imagery concluded insufficient evidence present to confirm a vortex. No damage reported and satellite imagery review revealed no visible damage.,,non_event,,,,,1945,,,unknown,N/A,,,5,6,45,CDT,0,unknown,No,-97.32,50.06
1241,8acc22ef-423f-47a2-8e37-73cd662eb614,2021,Marquette,final_classification_completed,,,facebook_eg_instant_weather,Estimated witness location,Manitoba,,,,,Witness near Marquette captured photos of a reported vortex attached to cloud base and lofted dust below. Review of available imagery concluded visible feature likely a rain shaft and no evidence present to confirm a vortex. No damage reported.,,non_event,,,,,1830,,,unknown,N/A,,,5,6,2330,CDT,0,unknown,No,-97.74,50.06
1242,8065db7d-3282-4478-8b5a-c4d361ea8110,2021,Genesse Lake,final_classification_completed,,,twitter_eg_ntp_hashtag,Estimated witness location,Alberta,,,yes,,Witness captured photos of a suspected surface-based disturbance near Genesse Lake. Review of available imagery concluded insufficient evidence present to confirm a vortex. No damage reported.,,non_event,,,,,1635,,,unknown,N/A,,,7,6,2235,MDT,0,unknown,No,-114.41,53.33
1243,a43d018a-a90d-4ebd-81f3-e6b92a2123a5,2021,Saint-Narcisse,final_classification_completed,,,facebook_eg_instant_weather,Estimated witness location,Quebec,,,yes,,Witness captured video of a suspected vortex-funnel cloud aloft. Review of available imagery concluded insufficient evidence present to confirm a vortex. No damage reported.,,non_event,,,,,1430,,,unknown,N/A,,,8,6,1830,EDT,0,unknown,No,-72.47,46.56
1244,b03aa368-8c72-4ac8-86e7-9775b67a4d79,2021,Saint-Simon-de-Bagot,final_classification_completed,final_rating_completed,,facebook_eg_instant_weather,Estimated damage area,Quebec,satellite,,yes,,Isolated minor tree damage reported near Saint-Simon-de-Bagot. Satellite imagery review revealed no visible damage. Assessed as non-event.,,non_event,,,,,1645,,,unknown,N/A,,,8,6,2045,EDT,0,unknown,No,-72.87,45.73
1245,63902264-044c-42c6-828e-9f95f1937c2e,2021,Hensall,final_classification_completed,,,twitter_eg_ntp_hashtag,Estimated damage area,Ontario,satellite,,yes,,Isolated minor tree damage reported in the Hensall area. Satellite imagery review revealed no visible damage. Assessed as non-event.,,non_event,,,,,1830,,,unknown,N/A,,,9,6,2230,EDT,0,unknown,No,-81.5,43.43
1246,d086a691-3cff-40cc-8e64-52447c05031d,2021,Whitechurch,final_classification_completed,,,facebook_eg_instant_weather,Estimated witness location,Ontario,satellite,,yes,,Witness captured video of a possible vortex attached to cloud base. Review of available imagery and witness report concluded insufficient evidence present to confirm a vortex. No damage reported and satellite imagery review revealed no visible damage.,,non_event,,,,,2020,,,unknown,N/A,,,9,6,20,EDT,0,unknown,No,-81.381,43.949
1247,93072ecc-c176-40af-83b3-34a391b4caa6,2021,Gorrie,final_classification_completed,,,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,Ontario,satellite,,yes,,Isolated minor tree damage reported in Gorrie and surrounding area. Satellite imagery review revealed no visible damage. Assessed as non-event.,,non_event,,,,,1930,,,unknown,N/A,,,9,6,2330,EDT,0,unknown,No,-81.1085,43.8689
1248,badfb1e9-1eb8-4bed-8b54-151e4877fcfb,2021,Saint-Nazaire-de-Berry,final_classification_completed,,,"twitter_eg_ntp_hashtag,storm_track_of_interest_eg_base",Estimated witness location,Quebec,satellite,,yes,,Witness captured photo of a possible vortex attached to cloud base. Review of available imagery concluded insufficient evidence present to confirm a vortex. No damage reported and satellite imagery review revealed no visible damage. ,,non_event,,,,,2050,,,unknown,N/A,,,18,6,50,EDT,0,unknown,No,-78.26,48.72
1249,40f7e720-f503-4c86-85b3-7540dc405e79,2021,Point Pelee,final_classification_completed,,,"twitter_eg_ntp_hashtag,storm_track_of_interest_eg_base",Estimated damage area,Ontario,satellite,,yes,,Isolated minor tree damage reported in Point Pelee National Park. Satellite imagery review revealed no visible damage. Assessed as non-event.,,non_event,,,,,2230,,,unknown,N/A,,,20,6,230,EDT,0,unknown,No,-82.525,41.955
